phoneNumber,preferredLanguage,fspName,paymentAmountMultiplier,name,middlename,firstname,gender,birthdate,documentid,headhousehold,males,boys,women,girls,householdsituation,maritalsituation,specialcharacteristics,pregnant,breastfeeding,womendisabled,mendisabled,girlsdisabled,boysdisabled,childrenmalnourished,malnourishedtreatment,whatsappPhoneNumber
24356767477,en,Intersolve-whatsapp,1,Doyle,John,Fanny,Féminin,15-03-1990,ZsuEO,Non,2,1,4,5,autochtoneprivate,widowed,childcharge,2,4,2,3,3,4,0,Non,78090589351
55493035517,en,Intersolve-whatsapp,2,Herrera,Mitchell,Owen,Masculin ,15-03-1990,iPsgC,Non,7,1,3,9,autochtonehost,girl,none,7,7,2,8,9,6,1,Non,34839562128
94279562377,nl,Intersolve-whatsapp,2,Waters,Herbert,Margaret,Féminin,15-03-1990,uKSXx,Oui,8,7,2,0,returnee,girl,none,8,1,0,1,3,8,6,Oui,78878174970
52239917894,en,Intersolve-whatsapp,1,Erickson,Glen,Luella,Féminin,30-11-2000,vsrvs,Non,1,9,1,5,autochtonehost,girl,none,0,4,3,2,2,0,3,Oui,34892697426
98016177677,nl,Intersolve-whatsapp,2,Meyer,Derrick,Nina,Féminin,30-11-2000,ESckf,Non,2,9,8,7,displaced,girl,womancharge,9,4,4,3,8,0,0,Oui,39278538279
22966764403,nl,Intersolve-whatsapp,1,Lucas,Beatrice,Mitchell,Féminin,30-11-2000,WnzRB,Non,0,8,6,1,returnee,girl,none,5,0,8,3,2,3,1,Non,97933449861
99060765974,en,Intersolve-whatsapp,2,Carlson,Virgie,Kathryn,Féminin,15-03-1990,FSCSt,Oui,8,8,3,0,autochtonehost,divorced,pregnantbrestfeeding,8,7,4,6,4,1,6,Non,59480619292
53782885353,nl,Intersolve-whatsapp,2,Reyes,Alberta,Herbert,Féminin,30-11-2000,bPMZr,Non,8,7,2,6,displaced,married,elderlycharge,7,4,9,0,6,7,3,Non,64679294451
33880289028,nl,Intersolve-whatsapp,1,Hunter,Marian,Jeremy,Féminin,15-03-1990,Wiion,Non,5,3,9,0,autochtoneprivate,girl,elderlycharge,6,6,4,4,1,5,0,Oui,64679915857
66522819583,nl,Intersolve-whatsapp,2,Mason,Daisy,Louise,Masculin ,15-03-1990,IDZtj,Non,4,8,2,5,autochtonehost,widowed,pregnantbrestfeeding,4,1,4,0,4,6,8,Oui,62261065794
01969032304,en,Intersolve-whatsapp,2,Harrison,Todd,Cordelia,Féminin,30-11-2000,zjZUE,Oui,7,5,1,6,autochtoneprivate,abandoned,none,2,1,4,5,2,5,3,Oui,68933259357
92020459656,en,Intersolve-whatsapp,1,Lopez,Lola,Jeff,Masculin ,15-03-1990,qIKQa,Oui,2,9,0,5,autochtoneprivate,married,olderalone,9,9,5,4,8,7,5,Oui,58333180265
20415293363,nl,Intersolve-whatsapp,1,Wells,Lela,Christian,Masculin ,30-11-2000,dRNAR,Oui,0,0,2,2,returnee,divorced,none,1,9,8,8,7,6,3,Oui,43647986355
35789107249,nl,Intersolve-whatsapp,1,McGee,Genevieve,Leroy,Féminin,30-11-2000,lGOFm,Non,2,0,5,3,returnee,seperated,womancharge,7,4,4,4,4,5,6,Oui,94479877231
63391337686,en,Intersolve-whatsapp,2,Pierce,Myra,Owen,Masculin ,30-11-2000,OZjIg,Non,3,0,1,3,autochtonehost,girl,elderlycharge,8,4,6,6,0,8,4,Non,89912194375
03721594495,en,Intersolve-whatsapp,1,Pierce,Max,Travis,Féminin,15-03-1990,jVCdA,Oui,2,9,2,9,returnee,girl,girlmother,7,9,8,4,3,3,6,Non,06381467611
92183050607,nl,Intersolve-whatsapp,1,Dawson,Phoebe,Clyde,Masculin ,15-03-1990,oAfAY,Oui,3,7,7,4,autochtoneprivate,married,womancharge,3,1,4,4,2,2,9,Non,78635320503
47891942320,nl,Intersolve-whatsapp,2,Hale,Mattie,Addie,Masculin ,30-11-2000,tVxYF,Non,6,2,4,5,autochtonehost,married,olderalone,3,0,0,8,6,3,3,Oui,33782092013
07096788046,en,Intersolve-whatsapp,1,Boyd,Kathryn,Rosie,Féminin,30-11-2000,zVMhk,Oui,7,7,1,5,returnee,girl,childcharge,7,7,1,6,4,0,6,Oui,48736808748
91912551841,nl,Intersolve-whatsapp,1,Marshall,Myrtle,Ethel,Féminin,15-03-1990,YqJvY,Non,7,5,1,2,returnee,girl,girlmother,3,4,8,8,7,2,6,Non,87721998086
34663460802,nl,Intersolve-whatsapp,1,Wallace,Nathan,Eugenia,Masculin ,30-11-2000,RBARN,Oui,3,0,5,1,autochtonehost,girl,childcharge,1,8,6,7,0,0,8,Oui,24591223788
47732029249,en,Intersolve-whatsapp,2,Tyler,Emma,Mittie,Masculin ,15-03-1990,pECNE,Oui,4,3,3,3,autochtoneprivate,abandoned,girlmother,8,4,2,0,7,1,1,Oui,69403014700
26093430542,nl,Intersolve-whatsapp,1,Stanley,Isabel,Norman,Masculin ,15-03-1990,TcgRo,Oui,5,6,5,4,displaced,girl,pregnantbrestfeeding,5,1,9,0,5,8,5,Non,23687920092
90629162176,nl,Intersolve-whatsapp,2,Woods,Millie,Amanda,Masculin ,15-03-1990,FKyGH,Non,6,6,0,4,displaced,married,olderalone,9,6,5,4,7,1,6,Oui,60476065149
44368732051,en,Intersolve-whatsapp,2,Shelton,Kevin,Roger,Masculin ,30-11-2000,HMzYo,Oui,8,0,8,7,autochtoneprivate,abandoned,none,5,1,1,5,9,8,7,Oui,39812744887
15791970755,nl,Intersolve-whatsapp,2,Russell,Myrtle,Cameron,Masculin ,30-11-2000,huqXt,Non,6,7,2,1,autochtoneprivate,abandoned,womancharge,4,5,1,2,6,8,4,Oui,73973253079
79342619194,en,Intersolve-whatsapp,1,Vega,Gregory,Nathaniel,Féminin,15-03-1990,dcFLV,Oui,3,8,7,1,autochtonehost,divorced,olderalone,8,9,5,1,8,0,0,Oui,87992324095
13500387557,nl,Intersolve-whatsapp,1,Barker,Clyde,Adam,Masculin ,15-03-1990,dCjeg,Non,8,6,8,8,returnee,widowed,womancharge,9,1,1,5,1,8,2,Non,38618810090
48926148559,en,Intersolve-whatsapp,2,Bryant,Donald,Steve,Masculin ,30-11-2000,ybteZ,Oui,7,6,3,5,displaced,seperated,elderlycharge,4,9,9,9,3,5,5,Oui,31084326094
30254453467,nl,Intersolve-whatsapp,1,Garrett,Dale,Etta,Masculin ,30-11-2000,qWdAD,Oui,6,1,3,6,returnee,girl,none,6,9,3,9,9,2,3,Oui,96010539406
30261759829,nl,Intersolve-whatsapp,2,Hanson,Bertha,Josie,Féminin,30-11-2000,NbyJV,Oui,6,0,0,2,autochtonehost,abandoned,elderlycharge,2,9,1,2,9,7,5,Non,53773570176
89316938182,en,Intersolve-whatsapp,2,Larson,Fanny,Myrtie,Féminin,30-11-2000,BluGb,Non,5,2,7,3,returnee,divorced,womancharge,5,5,4,6,7,5,6,Oui,11945098087
77211427986,en,Intersolve-whatsapp,1,Meyer,Dustin,Hettie,Masculin ,15-03-1990,YidHf,Non,3,4,5,7,displaced,seperated,womancharge,2,0,4,7,8,6,2,Non,60457910081
04609600539,nl,Intersolve-whatsapp,2,Colon,Agnes,Nina,Féminin,30-11-2000,DvWDK,Oui,4,0,1,1,returnee,girl,olderalone,1,5,6,3,3,0,8,Oui,12212375777
20953790492,en,Intersolve-whatsapp,1,Clarke,Sue,Caleb,Masculin ,15-03-1990,FRQzM,Non,3,9,8,7,returnee,widowed,none,3,5,9,3,2,1,8,Oui,20562841188
35396789774,nl,Intersolve-whatsapp,1,Young,Wayne,Ellen,Masculin ,30-11-2000,urZIL,Non,2,0,8,3,returnee,abandoned,elderlycharge,9,3,5,5,0,0,1,Oui,50997782744
97745405219,nl,Intersolve-whatsapp,1,Rowe,Bruce,Josephine,Masculin ,15-03-1990,WUApS,Non,4,0,1,1,autochtonehost,divorced,elderlycharge,6,8,7,4,9,9,0,Oui,24945805528
18551561402,en,Intersolve-whatsapp,1,Nash,Brian,Marie,Féminin,15-03-1990,EoskO,Non,5,4,5,3,displaced,divorced,pregnantbrestfeeding,0,3,6,6,7,8,2,Non,32508240236
12119824670,en,Intersolve-whatsapp,2,Hines,Ryan,Carlos,Féminin,30-11-2000,jKoDR,Oui,9,2,5,3,returnee,girl,womancharge,7,6,7,9,4,7,0,Non,32934526936
64290277191,nl,Intersolve-whatsapp,1,Aguilar,Alvin,Mattie,Masculin ,15-03-1990,mGafV,Non,1,1,2,4,autochtonehost,married,olderalone,2,1,3,0,5,0,6,Non,94238240559
97965380246,nl,Intersolve-whatsapp,2,Frank,Brian,Hannah,Féminin,30-11-2000,wYpgU,Non,8,6,9,6,displaced,abandoned,childcharge,3,9,5,7,2,0,4,Non,55341361869
89834561791,nl,Intersolve-whatsapp,2,Pearson,Jessie,Elijah,Féminin,30-11-2000,teTAS,Oui,7,6,3,4,returnee,seperated,pregnantbrestfeeding,8,5,4,2,6,4,1,Non,26243190729
59314083101,en,Intersolve-whatsapp,2,Smith,Eric,Georgia,Féminin,15-03-1990,SaNDl,Oui,0,1,8,7,autochtoneprivate,divorced,none,2,7,8,1,9,2,4,Oui,09051637012
25674856153,nl,Intersolve-whatsapp,1,Arnold,Susie,Luke,Féminin,15-03-1990,Pzwua,Oui,6,4,6,0,autochtoneprivate,divorced,pregnantbrestfeeding,1,0,4,2,9,1,5,Oui,01284820059
03608022830,nl,Intersolve-whatsapp,2,Ingram,Sara,Eugenia,Féminin,30-11-2000,nMFJI,Oui,5,6,3,9,autochtonehost,abandoned,childcharge,9,0,6,4,8,1,5,Oui,61235037843
64531912887,nl,Intersolve-whatsapp,1,Chapman,Marguerite,Lillian,Masculin ,30-11-2000,ANcJI,Non,3,4,3,6,displaced,divorced,womancharge,2,2,1,6,0,8,4,Non,76241949193
44666846205,en,Intersolve-whatsapp,1,Perez,Violet,Francis,Masculin ,30-11-2000,szHBU,Oui,0,9,3,9,returnee,girl,girlmother,1,1,0,2,2,3,3,Non,31877856262
35912512869,en,Intersolve-whatsapp,2,Duncan,Antonio,Belle,Masculin ,15-03-1990,TmtKM,Oui,0,5,5,3,autochtoneprivate,abandoned,pregnantbrestfeeding,7,6,4,9,5,2,4,Non,30174792475
14424030114,nl,Intersolve-whatsapp,2,Santiago,Dorothy,Beulah,Masculin ,30-11-2000,IOWob,Oui,6,1,6,4,returnee,abandoned,elderlycharge,3,9,0,9,4,5,9,Oui,27190753124
60134389398,nl,Intersolve-whatsapp,2,Harper,Nina,Rosetta,Masculin ,15-03-1990,JZjOQ,Oui,4,5,9,9,displaced,seperated,womancharge,4,9,3,4,6,2,3,Oui,18537642827
33068604294,nl,Intersolve-whatsapp,2,Lopez,Hunter,Sylvia,Féminin,30-11-2000,GMRRV,Oui,7,2,6,1,displaced,girl,elderlycharge,5,3,4,7,5,1,5,Non,13459556440
66114529593,en,Intersolve-whatsapp,2,Ellis,Mae,Bess,Masculin ,30-11-2000,uPWSy,Non,3,8,9,1,returnee,married,elderlycharge,4,8,7,1,7,4,4,Oui,86207639863
82347960375,en,Intersolve-whatsapp,1,Collier,Jordan,Mina,Féminin,15-03-1990,hcDuN,Oui,0,6,1,4,autochtoneprivate,married,childcharge,0,1,9,7,9,7,5,Non,89787250530
26419330013,nl,Intersolve-whatsapp,1,Hawkins,Isaac,Gavin,Masculin ,15-03-1990,myYdK,Oui,2,4,5,9,autochtonehost,widowed,pregnantbrestfeeding,4,2,8,3,6,4,9,Oui,54503963364
05009875616,nl,Intersolve-whatsapp,2,Summers,Bertie,Christina,Féminin,30-11-2000,RBXNi,Oui,7,6,0,0,displaced,seperated,girlmother,1,8,4,2,6,0,8,Oui,98060008751
34868598333,nl,Intersolve-whatsapp,2,Briggs,Sue,Flora,Masculin ,30-11-2000,tVMQb,Oui,4,2,8,9,returnee,abandoned,childcharge,3,1,4,5,5,0,8,Oui,55825569764
54181485843,en,Intersolve-whatsapp,1,Moody,Maria,Hannah,Féminin,30-11-2000,CTivN,Non,2,9,6,9,displaced,widowed,pregnantbrestfeeding,7,0,4,3,5,4,4,Oui,88321234403
73363441241,nl,Intersolve-whatsapp,2,Jackson,Eula,Gene,Masculin ,30-11-2000,XQyLU,Oui,4,5,6,4,displaced,widowed,none,0,7,8,1,3,7,9,Non,87716142366
34355603720,nl,Intersolve-whatsapp,1,Lindsey,Joe,Victor,Masculin ,30-11-2000,CuruP,Non,5,1,7,6,autochtoneprivate,married,childcharge,4,5,9,3,1,7,9,Oui,69843737812
85219375097,en,Intersolve-whatsapp,1,Ball,Alberta,May,Féminin,30-11-2000,ksshs,Oui,8,1,1,9,autochtonehost,married,childcharge,9,6,2,2,3,5,7,Non,60116971655
06717017043,en,Intersolve-whatsapp,1,Stewart,Marcus,Mario,Masculin ,15-03-1990,QbFZO,Oui,0,6,5,8,returnee,married,childcharge,8,9,4,6,9,2,4,Non,13227463800
94412495466,nl,Intersolve-whatsapp,1,Becker,Mitchell,Marian,Féminin,30-11-2000,hFBzJ,Oui,9,4,1,8,autochtonehost,abandoned,olderalone,3,8,0,4,3,1,3,Non,92999170367
19871638816,en,Intersolve-whatsapp,1,Logan,Linnie,Martin,Masculin ,15-03-1990,BTQmR,Non,8,8,2,5,autochtoneprivate,widowed,none,5,2,2,6,7,6,7,Non,13167366483
07401324297,en,Intersolve-whatsapp,2,Russell,Alan,Leo,Féminin,30-11-2000,evqQY,Non,6,8,4,9,displaced,widowed,elderlycharge,8,3,9,9,6,8,0,Oui,24929701206
46041374584,en,Intersolve-whatsapp,2,Reeves,Winifred,Ethel,Féminin,30-11-2000,XwfWP,Oui,3,5,6,3,autochtoneprivate,married,girlmother,9,4,0,4,9,5,2,Oui,21521011199
41414631405,en,Intersolve-whatsapp,1,Curtis,Travis,Claudia,Féminin,15-03-1990,ZHsAN,Oui,4,4,2,2,autochtonehost,seperated,olderalone,9,2,6,3,1,8,6,Non,06072831074
37760943316,en,Intersolve-whatsapp,1,Hanson,Jeremy,Ruby,Masculin ,30-11-2000,fsrFO,Non,1,7,7,0,displaced,married,childcharge,5,3,1,0,3,2,1,Non,52174047325
97497298216,nl,Intersolve-whatsapp,2,McGuire,Vernon,Ivan,Féminin,30-11-2000,xdWsA,Non,8,3,1,6,autochtonehost,girl,womancharge,1,3,6,6,3,3,5,Non,24501712752
71229363141,nl,Intersolve-whatsapp,1,Mann,Don,Myrtie,Féminin,15-03-1990,YXmKz,Oui,3,4,0,2,autochtonehost,widowed,elderlycharge,7,4,7,3,3,8,7,Oui,78867549217
54375557950,en,Intersolve-whatsapp,1,Jefferson,Leroy,Sarah,Féminin,15-03-1990,izmtV,Oui,4,9,0,4,displaced,seperated,pregnantbrestfeeding,2,7,0,5,7,9,6,Oui,90385233580
07347246873,en,Intersolve-whatsapp,2,Palmer,Clifford,Howard,Féminin,15-03-1990,yYbmx,Non,3,1,4,0,returnee,girl,olderalone,8,7,8,0,2,9,4,Non,59096288179
40333797716,en,Intersolve-whatsapp,2,Brooks,Charles,Jason,Féminin,30-11-2000,lywSP,Non,1,5,8,1,autochtonehost,girl,pregnantbrestfeeding,4,2,1,8,3,3,2,Oui,14120505065
78884011577,nl,Intersolve-whatsapp,2,Christensen,Lou,Gertrude,Masculin ,30-11-2000,IbDcm,Non,5,1,4,5,autochtoneprivate,married,girlmother,7,9,9,6,0,3,3,Oui,75234270567
51621209873,en,Intersolve-whatsapp,1,Jefferson,Lewis,Polly,Masculin ,15-03-1990,cDmCV,Oui,1,2,2,8,returnee,married,girlmother,6,2,0,9,0,9,1,Non,99143508626
76849837831,nl,Intersolve-whatsapp,2,Osborne,Roxie,Dennis,Masculin ,30-11-2000,uqInB,Non,7,7,8,8,returnee,seperated,childcharge,5,3,4,7,6,4,6,Non,24109680485
76735857340,nl,Intersolve-whatsapp,1,Klein,Nannie,Terry,Masculin ,30-11-2000,KoMDH,Non,6,8,6,6,displaced,seperated,girlmother,9,9,4,6,6,2,4,Oui,91261714821
56984648814,en,Intersolve-whatsapp,2,Meyer,Sophie,Randy,Masculin ,30-11-2000,LMDDY,Non,8,3,4,7,autochtonehost,married,womancharge,6,9,1,6,7,4,9,Oui,38823756161
30248099182,en,Intersolve-whatsapp,1,Roberts,Lucas,Kenneth,Masculin ,15-03-1990,fySgE,Non,9,9,9,1,autochtoneprivate,girl,none,3,5,4,2,6,3,4,Non,66119887463
11191479076,en,Intersolve-whatsapp,2,Edwards,Nicholas,Hettie,Masculin ,30-11-2000,Nocdj,Oui,5,6,1,7,autochtonehost,widowed,womancharge,5,3,3,1,2,2,0,Non,79063235316
54014616512,nl,Intersolve-whatsapp,2,Wallace,Willie,Fanny,Féminin,15-03-1990,ArFJz,Oui,5,6,1,8,returnee,abandoned,olderalone,2,2,0,1,0,4,1,Oui,23433105348
41575466351,nl,Intersolve-whatsapp,2,Alvarado,Landon,Douglas,Féminin,15-03-1990,hyQXq,Non,7,7,3,8,autochtonehost,seperated,childcharge,1,7,2,8,0,6,0,Non,20392066286
84586933501,nl,Intersolve-whatsapp,1,Hardy,Roger,Fannie,Masculin ,30-11-2000,gdgjz,Non,6,7,1,3,autochtoneprivate,abandoned,childcharge,4,4,8,7,9,5,8,Oui,96342074636
58330391477,en,Intersolve-whatsapp,2,Copeland,Mabelle,Duane,Masculin ,30-11-2000,MeUGl,Oui,4,9,2,5,displaced,girl,womancharge,7,1,5,3,7,6,9,Non,25687823788
55209722045,en,Intersolve-whatsapp,2,Jackson,Aiden,Maude,Féminin,15-03-1990,QakEC,Non,2,5,8,8,displaced,divorced,childcharge,1,6,0,1,6,8,4,Oui,78984930566
46681781424,en,Intersolve-whatsapp,2,Walters,Justin,Jason,Féminin,30-11-2000,XdHif,Oui,4,8,8,4,returnee,abandoned,elderlycharge,0,2,5,5,1,2,9,Oui,07218735612
18347162896,en,Intersolve-whatsapp,1,Park,Isabella,Alma,Masculin ,30-11-2000,fVRxx,Non,6,2,6,1,autochtoneprivate,married,womancharge,4,0,1,3,1,7,9,Oui,39007363426
19221872452,en,Intersolve-whatsapp,2,Hart,Aiden,Lois,Féminin,15-03-1990,qauUl,Oui,0,2,9,4,displaced,abandoned,womancharge,3,8,8,8,1,7,8,Oui,91103762188
89460445655,nl,Intersolve-whatsapp,1,Murphy,Norman,Francis,Masculin ,15-03-1990,NFCGv,Non,7,2,6,9,autochtoneprivate,abandoned,girlmother,9,6,4,2,4,3,1,Oui,11739943180
62350552335,nl,Intersolve-whatsapp,1,Perkins,Bessie,Christian,Féminin,15-03-1990,dQsZR,Oui,3,5,6,2,autochtonehost,seperated,pregnantbrestfeeding,3,2,9,8,1,8,6,Oui,93502696318
93258793546,nl,Intersolve-whatsapp,2,Carter,Gene,Belle,Masculin ,15-03-1990,clSLm,Oui,7,3,5,9,autochtonehost,girl,girlmother,6,6,4,2,6,5,1,Non,61457190418
62402592751,nl,Intersolve-whatsapp,1,Simmons,Sylvia,Ethan,Féminin,15-03-1990,iuRsU,Oui,0,2,3,5,returnee,divorced,childcharge,7,0,4,2,4,4,3,Non,16709665701
51534465131,nl,Intersolve-whatsapp,1,Mendoza,Jay,Herbert,Féminin,30-11-2000,MMtoD,Oui,8,0,4,1,autochtoneprivate,girl,none,2,1,9,0,9,3,0,Oui,13820356065
58427369054,nl,Intersolve-whatsapp,2,Burns,Samuel,Connor,Masculin ,30-11-2000,XfBZt,Non,8,3,2,1,displaced,abandoned,none,6,6,9,8,1,3,9,Non,46757787163
48912564854,en,Intersolve-whatsapp,2,Hodges,Myrtle,Willie,Masculin ,15-03-1990,QiszT,Non,4,3,2,4,autochtoneprivate,seperated,childcharge,4,5,6,7,7,9,5,Non,37317872177
63228710456,en,Intersolve-whatsapp,2,Blair,Daniel,Eleanor,Masculin ,15-03-1990,faVmx,Oui,7,3,6,1,displaced,girl,olderalone,0,9,5,6,6,4,0,Non,96312291600
68366348242,nl,Intersolve-whatsapp,2,Barrett,Myra,Fannie,Masculin ,15-03-1990,mWPgT,Non,7,9,7,0,returnee,divorced,childcharge,7,7,1,4,5,2,8,Non,96338090646
41822631267,nl,Intersolve-whatsapp,2,Garza,Marguerite,Wayne,Féminin,15-03-1990,JSxFi,Non,4,7,0,1,displaced,seperated,girlmother,1,2,5,1,8,7,0,Oui,85417563143
56398707983,nl,Intersolve-whatsapp,2,Warner,Tony,Roxie,Féminin,30-11-2000,bzGFD,Non,0,4,8,1,autochtoneprivate,girl,elderlycharge,3,3,2,0,3,7,5,Oui,96927326973
32664568939,nl,Intersolve-whatsapp,2,Hardy,Jerry,Mamie,Féminin,30-11-2000,unEne,Oui,5,3,3,0,autochtoneprivate,divorced,pregnantbrestfeeding,5,2,8,1,2,7,4,Oui,48152914892
63436942087,nl,Intersolve-whatsapp,2,Lambert,Lucy,Eugenia,Masculin ,15-03-1990,BDglW,Non,7,2,6,9,returnee,married,none,7,2,2,2,3,6,4,Non,76174116357
00693222529,en,Intersolve-whatsapp,1,Erickson,Mabelle,Lewis,Féminin,15-03-1990,lHxKc,Non,3,5,1,9,autochtoneprivate,abandoned,olderalone,1,0,7,1,7,3,0,Non,60716762271
31114872759,en,Intersolve-whatsapp,2,Holland,Dale,Lora,Masculin ,30-11-2000,yIutA,Oui,8,4,0,1,displaced,seperated,none,8,2,3,9,0,8,5,Oui,17164642764
23280939548,nl,Intersolve-whatsapp,1,Thomas,Jay,May,Masculin ,15-03-1990,eIKPY,Non,2,1,4,7,autochtonehost,seperated,olderalone,6,3,4,6,4,6,8,Non,81578043701
74321344155,en,Intersolve-whatsapp,2,Santiago,Don,Landon,Féminin,30-11-2000,logBh,Non,9,0,3,9,autochtonehost,divorced,none,3,2,0,7,2,2,5,Oui,46194838684
93649853538,nl,Intersolve-whatsapp,1,Duncan,Abbie,Tommy,Masculin ,15-03-1990,jIpxV,Oui,3,9,8,5,autochtoneprivate,seperated,olderalone,1,2,6,7,0,4,8,Oui,47659883546
07910774635,nl,Intersolve-whatsapp,1,Collier,Jeffrey,Anthony,Féminin,15-03-1990,VurjF,Oui,8,9,2,5,autochtonehost,abandoned,girlmother,5,9,0,1,8,7,9,Oui,79781036542
11581852644,en,Intersolve-whatsapp,2,Howell,Evelyn,Gavin,Féminin,30-11-2000,nRaIM,Oui,3,5,8,0,autochtoneprivate,girl,pregnantbrestfeeding,2,3,8,7,3,9,3,Oui,39307371878
62224653965,en,Intersolve-whatsapp,1,McKenzie,Jayden,Ernest,Masculin ,15-03-1990,tzHMb,Non,6,1,8,2,returnee,abandoned,childcharge,2,5,2,5,3,9,9,Non,07436294908
43551585909,nl,Intersolve-whatsapp,2,Ramirez,Ralph,Devin,Féminin,30-11-2000,rYbgf,Oui,2,5,2,5,autochtoneprivate,married,childcharge,2,5,6,8,7,3,8,Non,25218237104
55730939470,nl,Intersolve-whatsapp,2,Kelly,Wesley,Paul,Féminin,15-03-1990,iJzuS,Oui,6,0,1,8,returnee,girl,elderlycharge,6,1,4,4,5,0,5,Non,91995343476
67388352456,nl,Intersolve-whatsapp,2,Padilla,Hettie,Francis,Féminin,30-11-2000,KHdQk,Oui,3,6,2,2,returnee,seperated,elderlycharge,8,3,4,4,0,5,7,Oui,37444129704
64761763719,nl,Intersolve-whatsapp,1,Green,Duane,Bruce,Féminin,30-11-2000,eJVtM,Oui,1,6,9,0,autochtonehost,seperated,none,5,5,1,3,9,6,7,Non,84908961849
79238514808,nl,Intersolve-whatsapp,1,Ruiz,Kate,Curtis,Féminin,15-03-1990,UFGYr,Non,9,4,0,4,autochtoneprivate,girl,pregnantbrestfeeding,6,6,6,3,7,2,1,Oui,40314916822
11791221918,nl,Intersolve-whatsapp,1,Little,Eugenia,Marguerite,Masculin ,30-11-2000,fBUkB,Oui,0,8,4,7,autochtonehost,divorced,girlmother,4,8,4,0,6,5,3,Oui,86724215185
86776039406,nl,Intersolve-whatsapp,2,Tucker,Janie,John,Masculin ,15-03-1990,qHjzJ,Non,9,3,0,3,autochtoneprivate,divorced,womancharge,1,7,8,3,1,9,3,Oui,14455049410
66733148454,nl,Intersolve-whatsapp,1,Richards,Lela,Rhoda,Masculin ,15-03-1990,CZgMY,Oui,9,4,3,7,returnee,abandoned,girlmother,0,1,1,1,4,2,8,Oui,51719623894
67083534956,nl,Intersolve-whatsapp,1,Owens,Gerald,Howard,Féminin,15-03-1990,fZaXy,Non,9,2,0,6,autochtoneprivate,widowed,childcharge,6,4,3,2,0,0,2,Oui,79831306499
00907700475,en,Intersolve-whatsapp,1,Wise,Nancy,Thomas,Féminin,15-03-1990,jkWWU,Oui,9,5,5,5,autochtonehost,widowed,childcharge,2,2,8,9,3,0,6,Non,38473572309
53742952852,en,Intersolve-whatsapp,1,Morton,Christopher,Lela,Féminin,30-11-2000,kVsNm,Non,3,3,4,6,returnee,girl,childcharge,0,7,0,8,2,9,3,Non,64738624732
65555833795,nl,Intersolve-whatsapp,2,Powers,Carrie,George,Masculin ,30-11-2000,pqznT,Non,4,0,1,8,displaced,abandoned,olderalone,1,5,7,8,0,0,8,Oui,01432783460
47207590544,en,Intersolve-whatsapp,1,Mullins,Teresa,Martin,Masculin ,15-03-1990,tFlWB,Non,2,2,4,9,returnee,widowed,girlmother,6,5,9,6,8,6,8,Non,99772505526
18879379961,en,Intersolve-whatsapp,2,Obrien,Olga,Russell,Féminin,15-03-1990,uEfDp,Non,0,0,5,5,displaced,divorced,childcharge,5,0,1,4,3,3,4,Non,64780677088
43954435373,nl,Intersolve-whatsapp,1,Fletcher,Nathaniel,Jeff,Féminin,15-03-1990,vXhsX,Oui,9,7,0,8,returnee,divorced,elderlycharge,1,5,3,3,9,1,6,Oui,88052933116
16687981726,en,Intersolve-whatsapp,1,Hammond,Tommy,Alvin,Féminin,30-11-2000,fmxdG,Non,1,5,7,6,returnee,divorced,none,1,9,2,3,1,1,7,Non,87217753330
54807083821,en,Intersolve-whatsapp,2,Munoz,Noah,Rodney,Féminin,15-03-1990,xpyEV,Oui,7,7,9,1,returnee,girl,womancharge,5,1,3,3,3,2,4,Non,81189423376
24532369920,nl,Intersolve-whatsapp,1,Blair,Danny,Matthew,Féminin,15-03-1990,QZiTI,Non,9,0,9,6,displaced,abandoned,girlmother,7,5,7,4,2,7,2,Oui,62321137602
13172845314,en,Intersolve-whatsapp,2,Richardson,Jesse,Zachary,Féminin,30-11-2000,RouUN,Oui,2,9,0,9,autochtoneprivate,married,childcharge,2,4,1,1,2,5,2,Non,71597427150
95399417229,nl,Intersolve-whatsapp,1,Kelley,Marian,Anthony,Féminin,30-11-2000,DQQUc,Oui,6,8,2,7,returnee,divorced,olderalone,8,0,1,0,4,9,2,Oui,92510104404
65392456587,en,Intersolve-whatsapp,1,Berry,May,Sophia,Féminin,30-11-2000,UAUYp,Oui,4,2,1,3,returnee,married,none,0,7,5,6,1,1,8,Non,92286883281
75782068721,nl,Intersolve-whatsapp,1,Bishop,Donald,Fred,Masculin ,15-03-1990,AUatw,Oui,3,3,1,5,autochtoneprivate,married,womancharge,7,6,4,6,1,6,2,Oui,55160701377
28159388075,en,Intersolve-whatsapp,1,Kim,Ernest,Iva,Féminin,30-11-2000,oAywz,Non,9,6,8,2,displaced,seperated,olderalone,1,8,0,9,4,3,0,Oui,72539236277
30734684995,nl,Intersolve-whatsapp,2,Johnston,Victor,Owen,Féminin,30-11-2000,KOVNQ,Non,9,4,8,0,displaced,widowed,pregnantbrestfeeding,6,9,1,5,6,5,8,Non,94785988549
16567339134,en,Intersolve-whatsapp,1,French,Hannah,Jacob,Masculin ,30-11-2000,aGjuQ,Non,4,0,8,1,displaced,girl,childcharge,9,0,2,3,7,1,0,Non,62720389044
35567187553,nl,Intersolve-whatsapp,1,Manning,Cecelia,Zachary,Masculin ,30-11-2000,CoGqk,Non,0,9,7,1,displaced,married,womancharge,1,7,9,3,7,4,6,Non,19900337800
