projectFspConfigurationName;phoneNumber;preferredLanguage;maxPayments;scope;age;gender;fullName;village;howManyOver65;howManyChronic;howManyDisabilities;howManyPregnantLactating;howManyUnder5;howManyWidows;sum;totalHHSize;nationalId
Safaricom;254733651697;en;2;kisumu.kisumu-west;87;male;Victor Wagner;Otonglo;0;0;1;0;0;1;2;4;76433728
Safaricom;254926183071;en;2;turkana;22;female;Jennifer Vasquez;Kakuma;0;0;0;0;1;0;1;4;69572772
Safaricom;254955627431;en;2;kisumu;64;female;Katherine Miller;Nyalenda;0;1;0;0;0;0;1;3;14142053
Safaricom;254906089942;en;2;kisumu.kisumu-central;34;female;Rebecca Walker;Nyamasaria;0;1;0;0;0;1;2;5;14388260
Safaricom;254509187658;en;2;kisumu.kisumu-central;53;female;Denise Medina;Nyamasaria;1;0;0;0;0;1;2;5;32576626
Safaricom;254997685655;en;2;kisumu.kisumu-central;48;male;Richard Cunningham;Nyamasaria;1;1;0;0;1;0;3;6;76479831
Safaricom;254285367027;en;2;kisumu;52;female;Krista Wilson;Manyatta;0;1;1;0;0;0;2;5;25328557
Safaricom;254726111575;en;2;turkana;66;male;Derek Daniels;Kakuma;0;0;0;0;0;0;0;1;59239353
Safaricom;254883739703;en;2;kisumu.kisumu-central;18;male;Joshua Sherman;Nyamasaria;0;1;0;0;0;1;2;3;69239219
Safaricom;254931499209;en;2;kisumu.kisumu-central;29;female;Kimberly Fritz;Milimani;0;0;0;0;0;1;1;3;23746101
Safaricom;254930825888;en;2;kisumu;44;female;Nancy Valdez;Nyalenda;0;1;1;0;1;1;4;7;43223132
Safaricom;254697827363;en;2;kisumu.kisumu-east;62;male;Edward Kidd;Kondele;1;1;0;0;0;0;2;5;70362053
Safaricom;254765217057;en;2;kisumu.kisumu-east;86;female;Deborah Atkins;Kondele;0;0;0;1;1;1;3;6;21674661
Safaricom;254738052320;en;2;turkana.turkana-north;23;female;Jessica Mcknight;Nariemet;0;0;0;0;0;1;1;4;41802361
Safaricom;254297024222;en;2;turkana;78;female;Christine Rojas;Lodwar;0;0;0;0;0;0;0;2;57060874
Safaricom;254746279183;en;2;turkana.turkana-north;25;female;Shannon Bishop;Nakwamekwi;0;0;1;0;0;0;1;3;67467610
Safaricom;254589875845;en;2;kisumu.kisumu-west;49;female;Carol Taylor;Otonglo;0;1;1;1;0;1;4;6;37732020
Safaricom;254860929641;en;2;kisumu.kisumu-east;75;male;Robert Trujillo;Kajulu;0;0;1;1;1;0;3;5;86514083
Safaricom;254319346391;en;2;kisumu;40;female;Heather Campbell;Nyalenda;0;0;1;0;0;1;2;5;82312290
Safaricom;254641820400;en;2;kisumu;65;male;Christopher Werner;Manyatta;0;0;1;0;1;0;2;4;49276764
Safaricom;254178179597;en;2;turkana.turkana-north;39;female;Donna Adams;Nakwamekwi;0;0;1;1;0;0;2;3;79043610
Safaricom;254860805172;en;2;kisumu;64;male;William Shelton;Manyatta;0;0;1;0;0;0;1;3;22780905
Safaricom;254175239192;en;2;kisumu;82;female;Brandy Brady;Nyalenda;0;1;1;0;0;0;2;3;65243509
Safaricom;254651435847;en;2;turkana;35;male;Thomas Riddle;Lodwar;0;1;1;0;0;0;2;4;98032908
Safaricom;254348734045;en;2;kisumu.kisumu-west;36;female;Beth Cline;Otonglo;0;0;0;0;0;0;0;2;43511112
Safaricom;254178292050;en;2;kisumu.kisumu-west;26;female;Brianna Morris;Kisian;0;0;0;1;0;0;1;3;43226234
Safaricom;254205908927;en;2;kisumu.kisumu-west;30;female;Pam Lowe;Kisian;0;0;0;1;0;0;1;4;75694038
Safaricom;254400362399;en;2;kisumu.kisumu-central;32;male;Charles Chen;Nyamasaria;0;0;0;1;1;1;3;4;94263610
Safaricom;254811908433;en;2;kisumu.kisumu-west;64;female;Jennifer Hayes;Kisian;0;0;0;1;0;0;1;4;95044078
Safaricom;254883837049;en;2;kisumu.kisumu-west;55;male;Robert Mack;Otonglo;0;0;0;0;0;0;0;2;64069715
Safaricom;254304263427;en;2;turkana;68;male;Jose Ramirez;Lokichar;0;1;0;1;1;0;3;5;59535894
Safaricom;254211997469;en;2;turkana.turkana-north;51;female;Jordan Freeman;Nariemet;1;1;0;0;1;0;3;6;88108751
Safaricom;254407486010;en;2;kisumu;39;male;Aaron Schroeder;Nyalenda;0;0;0;1;0;0;1;4;22501261
Safaricom;254917591646;en;2;turkana;19;female;Monica Ellis;Kakuma;0;1;1;0;0;0;2;5;99139874
Safaricom;254868191695;en;2;kisumu.kisumu-west;39;female;Melissa Horn;Otonglo;0;0;0;1;0;1;2;5;81729237
Safaricom;254754611188;en;2;turkana.turkana-north;81;male;James Donaldson;Nakwamekwi;1;0;0;0;0;0;1;3;38434222
Safaricom;254248666553;en;2;turkana.turkana-north;39;female;Kathleen Morris;Nakwamekwi;0;1;0;0;0;0;1;3;48063218
Safaricom;254768074905;en;2;kisumu;21;female;Gail Lane;Obunga;0;1;0;1;1;0;3;5;85986307
Safaricom;254386978975;en;2;kisumu.kisumu-central;27;male;Samuel Kramer;Nyamasaria;1;1;1;1;0;0;4;6;16497381
Safaricom;254843512703;en;2;kisumu.kisumu-west;89;female;Amber Sims;Otonglo;0;1;0;0;0;1;2;3;71684020
Safaricom;254302894261;en;2;kisumu.kisumu-east;72;male;Alan Noble;Kajulu;1;1;0;0;0;0;2;4;31204188
Safaricom;254763226117;en;2;kisumu.kisumu-central;32;male;Jeremy Smith;Nyamasaria;1;0;0;0;0;0;1;2;67418250
Safaricom;254808655810;en;2;kisumu.kisumu-east;84;male;Dale Barker;Kajulu;0;0;0;0;1;0;1;2;27705074
Safaricom;254240118481;en;2;kisumu;67;female;Sonia Turner;Manyatta;0;0;0;0;0;0;0;2;46778269
Safaricom;254824945258;en;2;kisumu.kisumu-west;22;female;Anna Ward;Kisian;1;0;0;0;0;0;1;3;21062296
Safaricom;254749028806;en;2;kisumu;31;female;Jacqueline Mckee;Manyatta;1;1;1;0;1;0;4;6;32216400
Safaricom;254364265999;en;2;turkana.turkana-north;80;male;Anthony Garrett;Nakwamekwi;1;0;0;0;0;0;1;3;41426254
Safaricom;254853294080;en;2;kisumu.kisumu-central;24;female;Jessica Davis;Milimani;1;1;1;0;1;1;5;8;22775337
Safaricom;254986724645;en;2;kisumu;72;male;Aaron Woods;Manyatta;0;0;1;0;0;0;1;4;27810664
Safaricom;254470807766;en;2;turkana.turkana-north;37;male;Kevin Stone;Nariemet;0;1;0;1;0;0;2;3;69735865
Safaricom;254455723264;en;2;kisumu.kisumu-east;42;male;Adam Dominguez;Kajulu;0;1;0;1;0;1;3;6;26185823
Safaricom;254788014902;en;2;turkana;70;female;Virginia Henderson;Lodwar;0;0;0;0;1;0;1;3;27740248
Safaricom;254684013055;en;2;turkana.turkana-north;73;male;John Perez;Nariemet;0;0;0;0;0;1;1;4;21989814
Safaricom;254373401833;en;2;kisumu.kisumu-east;76;male;Nicholas Garcia;Kajulu;1;0;0;0;1;0;2;4;52057323
Safaricom;254155003617;en;2;turkana.turkana-north;46;female;Holly Evans;Nakwamekwi;1;0;1;1;1;0;4;7;61367949
Safaricom;254260961431;en;2;turkana;77;female;Patricia Mullins;Lodwar;1;1;0;1;0;0;3;4;27870584
Safaricom;254928486597;en;2;kisumu.kisumu-west;27;male;Martin Byrd;Kisian;0;0;1;0;0;0;1;2;19182050
Safaricom;254428496565;en;2;kisumu;88;female;Kerry Smith;Manyatta;0;0;1;0;1;1;3;5;97244236
Safaricom;254926940156;en;2;turkana;79;male;Christopher Bell;Lodwar;1;0;0;1;1;1;4;7;38595818
Safaricom;254401572016;en;2;turkana;77;female;Lori Hernandez;Lokichar;1;1;0;0;0;0;2;5;65258766
Safaricom;254383298305;en;2;kisumu.kisumu-east;18;male;Luis Ramos;Kondele;0;1;1;0;0;0;2;3;39158087
Safaricom;254319863557;en;2;kisumu.kisumu-central;24;female;Angelica Garcia;Milimani;0;0;0;0;1;1;2;4;26529882
Safaricom;254754673318;en;2;kisumu.kisumu-east;32;male;Kevin Cruz;Kondele;1;0;0;0;0;1;2;4;67631581
Safaricom;254188456614;en;2;kisumu;42;male;Ernest Taylor;Nyalenda;1;1;1;1;1;0;5;7;47173969
Safaricom;254318202457;en;2;kisumu.kisumu-east;32;female;Maria Wright;Kondele;1;0;0;0;0;0;1;3;90664728
Safaricom;254398636489;en;2;kisumu;72;male;Kyle Lawson;Obunga;0;0;1;1;1;0;3;6;13600310
Safaricom;254808768747;en;2;kisumu.kisumu-central;30;female;Sarah Barrett;Milimani;1;0;1;0;0;1;3;6;50486688
Safaricom;254221228499;en;2;kisumu;41;male;Daniel Lawson;Obunga;1;0;0;0;1;0;2;4;35319707
Safaricom;254125201144;en;2;kisumu;53;female;Nicole Phillips;Nyalenda;0;0;0;0;0;0;0;1;17324144
Safaricom;254491342635;en;2;kisumu.kisumu-east;56;female;Rachel Leon;Kajulu;1;0;0;0;1;0;2;3;42123815
Safaricom;254507326912;en;2;kisumu.kisumu-west;60;female;Kathleen Rodriguez;Otonglo;0;1;0;1;0;1;3;6;77052833
Safaricom;254812615082;en;2;turkana;63;female;Margaret Jones;Kakuma;0;0;1;0;0;1;2;5;11619606
Safaricom;254343940122;en;2;kisumu.kisumu-west;31;male;William Peck;Kisian;1;0;1;0;0;0;2;3;27714442
Safaricom;254445379277;en;2;kisumu.kisumu-west;44;female;Jasmine Combs;Otonglo;0;0;0;1;0;1;2;5;66487347
Safaricom;254221580250;en;2;kisumu;69;male;Jacob Vega;Nyalenda;0;1;0;0;0;0;1;4;73218512
Safaricom;254724875284;en;2;kisumu.kisumu-east;50;female;Tiffany Townsend;Kondele;1;0;0;1;0;0;2;3;12240013
Safaricom;254451172401;en;2;kisumu;33;male;Kevin Smith;Nyalenda;0;0;0;0;0;0;0;1;38956527
Safaricom;254631702202;en;2;kisumu.kisumu-west;79;female;Amanda Brown;Otonglo;0;0;0;1;1;0;2;5;63415303
Safaricom;254859397395;en;2;turkana;66;female;Katie Fuller;Lodwar;0;0;0;0;1;0;1;4;77249653
Safaricom;254627580729;en;2;kisumu.kisumu-central;86;female;Pamela Henderson;Milimani;0;0;1;0;0;0;1;3;63992760
Safaricom;254748534568;en;2;kisumu;66;male;Bradley Herrera;Nyalenda;0;0;1;1;1;0;3;4;92684436
Safaricom;254347138755;en;2;kisumu.kisumu-east;59;female;Brittany Miller;Kajulu;0;1;1;0;1;0;3;6;20606094
Safaricom;254203052842;en;2;kisumu;39;male;Jorge Harris;Obunga;0;0;1;1;0;0;2;5;30854365
Safaricom;254509256098;en;2;kisumu.kisumu-central;18;male;Joshua Myers;Nyamasaria;0;0;0;1;0;0;1;2;95133532
Safaricom;254754284842;en;2;turkana;19;male;Phillip Santos;Lokichar;0;0;0;1;0;0;1;4;96322745
Safaricom;254956971839;en;2;kisumu.kisumu-central;86;male;Austin Hale;Milimani;0;0;1;1;1;1;4;6;42029368
Safaricom;254549892370;en;2;kisumu.kisumu-east;38;female;Amy Miller;Kajulu;0;1;0;1;0;1;3;5;68315400
Safaricom;254618665685;en;2;kisumu.kisumu-west;74;male;Brian Salazar;Otonglo;0;0;0;1;0;1;2;3;17385816
Safaricom;254193912878;en;2;kisumu.kisumu-central;65;female;Ellen Harmon;Milimani;0;1;1;0;0;0;2;5;33574794
Safaricom;254675474479;en;2;turkana.turkana-north;19;female;Barbara Zimmerman;Nakwamekwi;0;1;1;1;1;0;4;7;11523452
Safaricom;254581858877;en;2;turkana;19;male;Christopher Benton;Lodwar;1;0;0;1;0;0;2;3;80196591
Safaricom;254323215965;en;2;turkana.turkana-north;72;male;Joseph Carson;Nariemet;0;0;0;1;0;0;1;4;44795538
Safaricom;254424630004;en;2;kisumu.kisumu-central;62;female;Carol Martinez;Nyamasaria;0;1;0;0;0;0;1;2;46072958
Safaricom;254116301607;en;2;turkana.turkana-north;60;female;Morgan Wilson;Nariemet;0;0;0;0;0;1;1;4;13940129
Safaricom;254185021474;en;2;turkana.turkana-north;30;male;George Patterson;Nakwamekwi;0;1;0;1;0;0;2;5;80310522
Safaricom;254830937691;en;2;turkana.turkana-north;77;female;Amy Joseph;Nakwamekwi;0;0;0;0;0;0;0;2;87396877
Safaricom;254164127035;en;2;turkana.turkana-north;47;female;Lori Crawford;Nakwamekwi;0;1;0;0;0;1;2;4;78555983
Safaricom;254483053178;en;2;kisumu.kisumu-central;36;male;Ian Porter;Milimani;1;1;0;0;0;1;3;5;86086168
Safaricom;254397157285;en;2;kisumu.kisumu-west;43;female;Carol Moore;Otonglo;0;0;0;1;0;0;1;4;23811663
Safaricom;254643363226;en;2;turkana;84;male;Steven Craig;Lokichar;0;1;0;1;0;1;3;4;25479814
Safaricom;254360124305;en;2;turkana.turkana-north;49;male;Darryl Hicks;Nakwamekwi;0;0;0;1;0;0;1;2;15910667
Safaricom;254474051516;en;2;kisumu;59;female;Shannon Smith;Obunga;0;0;0;1;1;1;3;4;16171536
Safaricom;254366072026;en;2;kisumu.kisumu-central;78;female;Kaitlyn Reyes;Milimani;1;0;0;1;0;0;2;4;30144023
Safaricom;254813699748;en;2;kisumu.kisumu-central;59;female;Cassidy Horne;Nyamasaria;0;0;0;0;0;0;0;3;14746418
Safaricom;254239704068;en;2;kisumu;23;female;Kristen Sloan;Obunga;1;0;0;0;0;0;1;2;98007006
Safaricom;254346126228;en;2;turkana;63;female;Jennifer Morris;Lodwar;0;1;1;0;0;0;2;4;65869014
Safaricom;254773463077;en;2;turkana.turkana-north;90;male;Thomas Flores;Nakwamekwi;1;0;1;0;0;0;2;4;20453825
Safaricom;254645495925;en;2;kisumu.kisumu-east;60;male;Kenneth Wilson;Kajulu;0;0;1;0;0;1;2;4;17069536
Safaricom;254257204808;en;2;kisumu.kisumu-central;73;female;Cassie Brock;Milimani;0;1;0;0;0;0;1;3;16164431
Safaricom;254137681165;en;2;kisumu.kisumu-east;87;female;Tiffany Jones;Kondele;1;1;0;1;1;1;5;6;72423883
Safaricom;254843765084;en;2;kisumu.kisumu-west;60;male;Sean Ayala;Kisian;0;0;0;0;1;0;1;2;51701149
Safaricom;254872995227;en;2;kisumu;88;female;Erin Tran;Obunga;0;0;1;0;1;1;3;5;11069604
