projectFspConfigurationName;phoneNumber;preferredLanguage;maxPayments;scope;age;gender;fullName;village;howManyOver65;howManyChronic;howManyDisabilities;howManyPregnantLactating;howManyUnder5;howManyWidows;sum;totalHHSize;nationalId
Excel;254883837049;en;2;kisumu.kisumu-west;55;male;Robert Mack;Otonglo;0;0;0;0;0;0;0;2;64069715
Excel;254304263427;en;2;turkana;68;male;Jose Ramirez;Lokichar;0;1;0;1;1;0;3;5;59535894
Excel;254211997469;en;2;turkana.turkana-north;51;female;Jordan Freeman;Nariemet;1;1;0;0;1;0;3;6;88108751
Excel;254407486010;en;2;kisumu;39;male;Aaron Schroeder;Nyalenda;0;0;0;1;0;0;1;4;22501261
Excel;254917591646;en;2;turkana;19;female;Monica Ellis;Kakuma;0;1;1;0;0;0;2;5;99139874
Excel;254868191695;en;2;kisumu.kisumu-west;39;female;Melissa Horn;Otonglo;0;0;0;1;0;1;2;5;81729237
Excel;254754611188;en;2;turkana.turkana-north;81;male;James Donaldson;Nakwamekwi;1;0;0;0;0;0;1;3;38434222
Excel;254248666553;en;2;turkana.turkana-north;39;female;Kathleen Morris;Nakwamekwi;0;1;0;0;0;0;1;3;48063218
Excel;254768074905;en;2;kisumu;21;female;Gail Lane;Obunga;0;1;0;1;1;0;3;5;85986307
Excel;254386978975;en;2;kisumu.kisumu-central;27;male;Samuel Kramer;Nyamasaria;1;1;1;1;0;0;4;6;16497381
Excel;254843512703;en;2;kisumu.kisumu-west;89;female;Amber Sims;Otonglo;0;1;0;0;0;1;2;3;71684020
Excel;254302894261;en;2;kisumu.kisumu-east;72;male;Alan Noble;Kajulu;1;1;0;0;0;0;2;4;31204188
Excel;254763226117;en;2;kisumu.kisumu-central;32;male;Jeremy Smith;Nyamasaria;1;0;0;0;0;0;1;2;67418250
Excel;254808655810;en;2;kisumu.kisumu-east;84;male;Dale Barker;Kajulu;0;0;0;0;1;0;1;2;27705074
Excel;254240118481;en;2;kisumu;67;female;Sonia Turner;Manyatta;0;0;0;0;0;0;0;2;46778269
Excel;254824945258;en;2;kisumu.kisumu-west;22;female;Anna Ward;Kisian;1;0;0;0;0;0;1;3;21062296
Excel;254749028806;en;2;kisumu;31;female;Jacqueline Mckee;Manyatta;1;1;1;0;1;0;4;6;32216400
Excel;254364265999;en;2;turkana.turkana-north;80;male;Anthony Garrett;Nakwamekwi;1;0;0;0;0;0;1;3;41426254
Excel;254853294080;en;2;kisumu.kisumu-central;24;female;Jessica Davis;Milimani;1;1;1;0;1;1;5;8;22775337
Excel;254986724645;en;2;kisumu;72;male;Aaron Woods;Manyatta;0;0;1;0;0;0;1;4;27810664
Excel;254470807766;en;2;turkana.turkana-north;37;male;Kevin Stone;Nariemet;0;1;0;1;0;0;2;3;69735865
Excel;254455723264;en;2;kisumu.kisumu-east;42;male;Adam Dominguez;Kajulu;0;1;0;1;0;1;3;6;26185823
Excel;254788014902;en;2;turkana;70;female;Virginia Henderson;Lodwar;0;0;0;0;1;0;1;3;27740248
Excel;254684013055;en;2;turkana.turkana-north;73;male;John Perez;Nariemet;0;0;0;0;0;1;1;4;21989814
Excel;254373401833;en;2;kisumu.kisumu-east;76;male;Nicholas Garcia;Kajulu;1;0;0;0;1;0;2;4;52057323
Excel;254155003617;en;2;turkana.turkana-north;46;female;Holly Evans;Nakwamekwi;1;0;1;1;1;0;4;7;61367949
Excel;254260961431;en;2;turkana;77;female;Patricia Mullins;Lodwar;1;1;0;1;0;0;3;4;27870584
Excel;254928486597;en;2;kisumu.kisumu-west;27;male;Martin Byrd;Kisian;0;0;1;0;0;0;1;2;19182050
Excel;254428496565;en;2;kisumu;88;female;Kerry Smith;Manyatta;0;0;1;0;1;1;3;5;97244236
Excel;254926940156;en;2;turkana;79;male;Christopher Bell;Lodwar;1;0;0;1;1;1;4;7;38595818
Excel;254401572016;en;2;turkana;77;female;Lori Hernandez;Lokichar;1;1;0;0;0;0;2;5;65258766
Excel;254383298305;en;2;kisumu.kisumu-east;18;male;Luis Ramos;Kondele;0;1;1;0;0;0;2;3;39158087
Excel;254319863557;en;2;kisumu.kisumu-central;24;female;Angelica Garcia;Milimani;0;0;0;0;1;1;2;4;26529882
Excel;254754673318;en;2;kisumu.kisumu-east;32;male;Kevin Cruz;Kondele;1;0;0;0;0;1;2;4;67631581
Excel;254188456614;en;2;kisumu;42;male;Ernest Taylor;Nyalenda;1;1;1;1;1;0;5;7;47173969
Excel;254318202457;en;2;kisumu.kisumu-east;32;female;Maria Wright;Kondele;1;0;0;0;0;0;1;3;90664728
Excel;254398636489;en;2;kisumu;72;male;Kyle Lawson;Obunga;0;0;1;1;1;0;3;6;13600310
Excel;254808768747;en;2;kisumu.kisumu-central;30;female;Sarah Barrett;Milimani;1;0;1;0;0;1;3;6;50486688
Excel;254221228499;en;2;kisumu;41;male;Daniel Lawson;Obunga;1;0;0;0;1;0;2;4;35319707
Excel;254125201144;en;2;kisumu;53;female;Nicole Phillips;Nyalenda;0;0;0;0;0;0;0;1;17324144
Excel;254491342635;en;2;kisumu.kisumu-east;56;female;Rachel Leon;Kajulu;1;0;0;0;1;0;2;3;42123815
Excel;254507326912;en;2;kisumu.kisumu-west;60;female;Kathleen Rodriguez;Otonglo;0;1;0;1;0;1;3;6;77052833
Excel;254812615082;en;2;turkana;63;female;Margaret Jones;Kakuma;0;0;1;0;0;1;2;5;11619606
Excel;254343940122;en;2;kisumu.kisumu-west;31;male;William Peck;Kisian;1;0;1;0;0;0;2;3;27714442
Excel;254445379277;en;2;kisumu.kisumu-west;44;female;Jasmine Combs;Otonglo;0;0;0;1;0;1;2;5;66487347
Excel;254221580250;en;2;kisumu;69;male;Jacob Vega;Nyalenda;0;1;0;0;0;0;1;4;73218512
Excel;254724875284;en;2;kisumu.kisumu-east;50;female;Tiffany Townsend;Kondele;1;0;0;1;0;0;2;3;12240013
Excel;254451172401;en;2;kisumu;33;male;Kevin Smith;Nyalenda;0;0;0;0;0;0;0;1;38956527
Excel;254631702202;en;2;kisumu.kisumu-west;79;female;Amanda Brown;Otonglo;0;0;0;1;1;0;2;5;63415303
Excel;254859397395;en;2;turkana;66;female;Katie Fuller;Lodwar;0;0;0;0;1;0;1;4;77249653
Excel;254627580729;en;2;kisumu.kisumu-central;86;female;Pamela Henderson;Milimani;0;0;1;0;0;0;1;3;63992760
Excel;254748534568;en;2;kisumu;66;male;Bradley Herrera;Nyalenda;0;0;1;1;1;0;3;4;92684436
Excel;254347138755;en;2;kisumu.kisumu-east;59;female;Brittany Miller;Kajulu;0;1;1;0;1;0;3;6;20606094
Excel;254203052842;en;2;kisumu;39;male;Jorge Harris;Obunga;0;0;1;1;0;0;2;5;30854365
Excel;254509256098;en;2;kisumu.kisumu-central;18;male;Joshua Myers;Nyamasaria;0;0;0;1;0;0;1;2;95133532
Excel;254754284842;en;2;turkana;19;male;Phillip Santos;Lokichar;0;0;0;1;0;0;1;4;96322745
Excel;254956971839;en;2;kisumu.kisumu-central;86;male;Austin Hale;Milimani;0;0;1;1;1;1;4;6;42029368
Excel;254549892370;en;2;kisumu.kisumu-east;38;female;Amy Miller;Kajulu;0;1;0;1;0;1;3;5;68315400
Excel;254618665685;en;2;kisumu.kisumu-west;74;male;Brian Salazar;Otonglo;0;0;0;1;0;1;2;3;17385816
Excel;254193912878;en;2;kisumu.kisumu-central;65;female;Ellen Harmon;Milimani;0;1;1;0;0;0;2;5;33574794
Excel;254675474479;en;2;turkana.turkana-north;19;female;Barbara Zimmerman;Nakwamekwi;0;1;1;1;1;0;4;7;11523452
Excel;254581858877;en;2;turkana;19;male;Christopher Benton;Lodwar;1;0;0;1;0;0;2;3;80196591
Excel;254323215965;en;2;turkana.turkana-north;72;male;Joseph Carson;Nariemet;0;0;0;1;0;0;1;4;44795538
Excel;254424630004;en;2;kisumu.kisumu-central;62;female;Carol Martinez;Nyamasaria;0;1;0;0;0;0;1;2;46072958
Excel;254116301607;en;2;turkana.turkana-north;60;female;Morgan Wilson;Nariemet;0;0;0;0;0;1;1;4;13940129
Excel;254185021474;en;2;turkana.turkana-north;30;male;George Patterson;Nakwamekwi;0;1;0;1;0;0;2;5;80310522
Excel;254830937691;en;2;turkana.turkana-north;77;female;Amy Joseph;Nakwamekwi;0;0;0;0;0;0;0;2;87396877
Excel;254164127035;en;2;turkana.turkana-north;47;female;Lori Crawford;Nakwamekwi;0;1;0;0;0;1;2;4;78555983
Excel;254483053178;en;2;kisumu.kisumu-central;36;male;Ian Porter;Milimani;1;1;0;0;0;1;3;5;86086168
Excel;254397157285;en;2;kisumu.kisumu-west;43;female;Carol Moore;Otonglo;0;0;0;1;0;0;1;4;23811663
Excel;254643363226;en;2;turkana;84;male;Steven Craig;Lokichar;0;1;0;1;0;1;3;4;25479814
Excel;254360124305;en;2;turkana.turkana-north;49;male;Darryl Hicks;Nakwamekwi;0;0;0;1;0;0;1;2;15910667
Excel;254474051516;en;2;kisumu;59;female;Shannon Smith;Obunga;0;0;0;1;1;1;3;4;16171536
Excel;254366072026;en;2;kisumu.kisumu-central;78;female;Kaitlyn Reyes;Milimani;1;0;0;1;0;0;2;4;30144023
Excel;254813699748;en;2;kisumu.kisumu-central;59;female;Cassidy Horne;Nyamasaria;0;0;0;0;0;0;0;3;14746418
Excel;254239704068;en;2;kisumu;23;female;Kristen Sloan;Obunga;1;0;0;0;0;0;1;2;98007006
Excel;254346126228;en;2;turkana;63;female;Jennifer Morris;Lodwar;0;1;1;0;0;0;2;4;65869014
Excel;254773463077;en;2;turkana.turkana-north;90;male;Thomas Flores;Nakwamekwi;1;0;1;0;0;0;2;4;20453825
Excel;254645495925;en;2;kisumu.kisumu-east;60;male;Kenneth Wilson;Kajulu;0;0;1;0;0;1;2;4;17069536
Excel;254257204808;en;2;kisumu.kisumu-central;73;female;Cassie Brock;Milimani;0;1;0;0;0;0;1;3;16164431
Excel;254137681165;en;2;kisumu.kisumu-east;87;female;Tiffany Jones;Kondele;1;1;0;1;1;1;5;6;72423883
Excel;254843765084;en;2;kisumu.kisumu-west;60;male;Sean Ayala;Kisian;0;0;0;0;1;0;1;2;51701149
Excel;254872995227;en;2;kisumu;88;female;Erin Tran;Obunga;0;0;1;0;1;1;3;5;11069604
